dcop,p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,bird_eye_cost,anytime_bird_eye,known_ratio,cost_change_counter,top_cost_not_best,top_change_counter,top_change_ratio,anytime_cost,top_cost,hyper_parametr,Heuristics
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,241,56850,56488,1.0,235,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,242,58174,56488,1.0,236,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,243,56630,56488,1.0,237,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,244,56606,56488,1.0,238,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,245,56404,56404,1.0,239,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,246,56000,56000,1.0,240,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,247,56624,56000,1.0,241,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,248,57118,56000,1.0,242,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,249,57742,56000,1.0,243,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,250,58992,56000,1.0,244,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,251,59992,56000,1.0,245,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,252,58722,56000,1.0,246,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,253,57752,56000,1.0,247,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,254,57660,56000,1.0,248,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,255,59376,56000,1.0,249,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,256,58776,56000,1.0,250,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,257,57818,56000,1.0,251,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,258,57912,56000,1.0,252,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,259,57594,56000,1.0,253,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,260,59212,56000,1.0,254,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,261,59470,56000,1.0,255,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,262,59040,56000,1.0,256,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,263,59810,56000,1.0,257,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,264,59994,56000,1.0,258,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,265,59352,56000,1.0,259,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,266,58420,56000,1.0,260,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,267,58884,56000,1.0,261,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,268,58588,56000,1.0,262,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,269,60314,56000,1.0,263,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,270,59352,56000,1.0,264,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,271,57928,56000,1.0,265,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,272,57812,56000,1.0,266,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,273,57408,56000,1.0,267,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,274,58074,56000,1.0,268,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,275,58860,56000,1.0,269,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,276,57968,56000,1.0,270,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,277,59540,56000,1.0,271,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,278,58836,56000,1.0,272,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,279,58348,56000,1.0,273,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,280,58846,56000,1.0,274,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,281,57618,56000,1.0,275,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,282,57986,56000,1.0,276,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,283,57948,56000,1.0,277,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,284,57858,56000,1.0,278,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,285,57346,56000,1.0,279,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,286,56494,56000,1.0,280,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,287,56842,56000,1.0,281,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,288,56726,56000,1.0,282,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,289,57146,56000,1.0,283,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,290,57522,56000,1.0,284,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,291,56472,56000,1.0,285,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,292,56404,56000,1.0,286,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,293,56722,56000,1.0,287,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,294,56238,56000,1.0,288,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,295,57042,56000,1.0,289,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,296,57140,56000,1.0,290,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,297,57628,56000,1.0,291,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,298,57452,56000,1.0,292,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,299,57568,56000,1.0,293,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,300,57834,56000,1.0,294,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,301,57050,56000,1.0,295,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,302,56386,56000,1.0,296,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,303,56626,56000,1.0,297,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,304,57212,56000,1.0,298,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,305,56238,56000,1.0,299,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,306,56038,56000,1.0,300,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,307,56256,56000,1.0,301,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,308,57144,56000,1.0,302,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,309,57092,56000,1.0,303,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,310,57952,56000,1.0,304,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,311,56836,56000,1.0,305,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,312,56800,56000,1.0,306,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,313,57648,56000,1.0,307,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,314,57648,56000,1.0,308,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,315,56486,56000,1.0,308,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,316,56620,56000,1.0,309,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,317,56958,56000,1.0,310,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,318,57884,56000,1.0,311,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,319,59172,56000,1.0,312,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,320,57940,56000,1.0,313,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,321,56246,56000,1.0,314,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,322,56246,56000,1.0,315,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,323,56404,56000,1.0,315,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,324,57106,56000,1.0,316,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,325,56524,56000,1.0,317,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,326,55930,55930,1.0,318,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,327,56404,55930,1.0,319,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,328,56404,55930,1.0,320,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,329,55938,55930,1.0,320,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,330,57034,55930,1.0,321,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,331,56610,55930,1.0,322,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,332,56474,55930,1.0,323,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,333,56474,55930,1.0,324,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,334,56252,55930,1.0,324,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,335,56252,55930,1.0,325,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,336,56696,55930,1.0,325,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,337,55848,55848,1.0,326,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,338,55876,55848,1.0,327,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,339,57608,55848,1.0,328,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,340,56768,55848,1.0,329,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,341,56218,55848,1.0,330,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,342,56668,55848,1.0,331,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,343,57564,55848,1.0,332,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,344,56668,55848,1.0,333,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,345,57130,55848,1.0,334,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,346,57222,55848,1.0,335,2147483647,0,0.0,73476,0,299,1
